time,lat,lon,altitude,accuracy,speed,angle
1697729159172,41.4656261,-8.4315957,394.9,17.43,1.634,9.0
1697729160171,41.4656261,-8.4315957,394.9,17.43,1.634,7.0
1697729161172,41.4656261,-8.4315957,394.9,17.43,1.634,5.0
1697729162171,41.4656763,-8.4316198,395.4,9.67,1.517,7.0
1697729163172,41.4656763,-8.4316198,395.4,9.67,1.517,6.0
1697729164172,41.4656763,-8.4316198,395.4,9.67,1.517,7.0
1697729165172,41.4656989,-8.4316275,394.2,4.41,1.074,13.0
1697729166172,41.4656989,-8.4316275,394.2,4.41,1.074,5.0
1697729167172,41.4656989,-8.4316275,394.2,4.41,1.074,6.0
1697729168172,41.4657319,-8.4316255,393.5,3.78,0.922,13.0
1697729169172,41.4657319,-8.4316255,393.5,3.78,0.922,6.0
1697729170172,41.4657319,-8.4316255,393.5,3.78,0.922,10.0
1697729171171,41.4657581,-8.4316555,393.7,3.23,0.005,5.0
1697729172172,41.4657581,-8.4316555,393.7,3.23,0.005,6.0
1697729173172,41.4657581,-8.4316555,393.7,3.23,0.005,8.0
1697729174172,41.4657804,-8.4316734,394.3,3.19,0.872,7.0
1697729175172,41.4657804,-8.4316734,394.3,3.19,0.872,1.0
1697729176172,41.4657804,-8.4316734,394.3,3.19,0.872,26.0
1697729177171,41.4657858,-8.4317111,393.9,3.03,0.139,5.0
1697729178172,41.4657858,-8.4317111,393.9,3.03,0.139,7.0
1697729179171,41.4657858,-8.4317111,393.9,3.03,0.139,7.0
1697729180171,41.4657776,-8.4317276,393.7,9.10,0.443,7.0
1697729181172,41.4657776,-8.4317276,393.7,9.10,0.443,7.0
1697729182171,41.4657776,-8.4317276,393.7,9.10,0.443,7.0
1697729183171,41.4657644,-8.431745,393.6,14.08,0.057,7.0
1697729184171,41.4657644,-8.431745,393.6,14.08,0.057,7.0
1697729185171,41.4657644,-8.431745,393.6,14.08,0.057,7.0
1697729186171,41.4657588,-8.4317486,393.6,12.10,0.005,7.0
1697729187172,41.4657588,-8.4317486,393.6,12.10,0.005,7.0
1697729188171,41.4657588,-8.4317486,393.6,12.10,0.005,7.0
1697729189172,41.4657561,-8.4317496,393.6,11.32,0.000,7.0
1697729190171,41.4657561,-8.4317496,393.6,11.32,0.000,7.0
1697729191172,41.4657561,-8.4317496,393.6,11.32,0.000,7.0
1697729192171,41.4657552,-8.4317499,393.6,11.30,0.000,7.0
1697729193172,41.4657552,-8.4317499,393.6,11.30,0.000,7.0
1697729194172,41.4657552,-8.4317499,393.6,11.30,0.000,9.0
1697729195172,41.465755,-8.43175,393.6,11.30,0.000,15.0
1697729196172,41.465755,-8.43175,393.6,11.30,0.000,9.0
1697729197172,41.465755,-8.43175,393.6,11.30,0.000,8.0
1697729198172,41.465755,-8.43175,393.6,9.72,0.000,7.0
1697729199172,41.465755,-8.43175,393.6,9.72,0.000,7.0
1697729200172,41.465755,-8.43175,393.6,9.72,0.000,7.0
1697729201173,41.465755,-8.43175,393.6,5.10,0.000,7.0
1697729202171,41.465755,-8.43175,393.6,5.10,0.000,7.0
1697729203172,41.465755,-8.43175,393.6,5.10,0.000,7.0
1697729204172,41.465755,-8.43175,393.6,6.68,0.000,7.0
1697729205172,41.465755,-8.43175,393.6,6.68,0.000,7.0
1697729206171,41.465755,-8.43175,393.6,6.68,0.000,7.0
1697729207172,41.465755,-8.43175,393.6,11.30,0.000,7.0
1697729208172,41.465755,-8.43175,393.6,11.30,0.000,7.0
1697729209171,41.465755,-8.43175,393.6,11.30,0.000,7.0
1697729210172,41.465755,-8.43175,393.6,11.32,0.000,7.0
1697729211172,41.465755,-8.43175,393.6,11.32,0.000,7.0
1697729212171,41.465755,-8.43175,393.6,11.32,0.000,7.0
1697729213171,41.465755,-8.43175,393.6,11.37,0.000,7.0
1697729214171,41.465755,-8.43175,393.6,11.37,0.000,10.0
1697729215172,41.465755,-8.43175,393.6,11.37,0.000,33.0
1697729216171,41.4657298,-8.4317911,393.4,8.25,0.001,9.0
1697729217171,41.4657298,-8.4317911,393.4,8.25,0.001,8.0
1697729218172,41.4657298,-8.4317911,393.4,8.25,0.001,6.0
1697729219172,41.4657285,-8.431793,393.4,6.67,0.000,7.0
1697729220171,41.4657285,-8.431793,393.4,6.67,0.000,7.0
1697729221172,41.4657285,-8.431793,393.4,6.67,0.000,7.0
1697729222172,41.4657283,-8.4317932,393.4,9.77,0.000,7.0
1697729223171,41.4657283,-8.4317932,393.4,9.77,0.000,7.0
1697729224171,41.4657283,-8.4317932,393.4,9.77,0.000,7.0
1697729225171,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729226172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729227172,41.4657283,-8.4317933,393.4,11.30,0.000,6.0
1697729228172,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729229172,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729230171,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729231172,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729232172,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729233172,41.4657283,-8.4317933,393.4,11.37,0.000,6.0
1697729234172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729235171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729236171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729237172,41.4657283,-8.4317933,393.4,11.40,0.000,6.0
1697729238172,41.4657283,-8.4317933,393.4,11.40,0.000,32.0
1697729239172,41.4657283,-8.4317933,393.4,11.40,0.000,15.0
1697729240172,41.4657283,-8.4317933,393.4,8.18,0.000,7.0
1697729241172,41.4657283,-8.4317933,393.4,8.18,0.000,6.0
1697729242172,41.4657283,-8.4317933,393.4,8.18,0.000,7.0
1697729243171,41.4657283,-8.4317933,393.4,6.57,0.000,7.0
1697729244171,41.4657283,-8.4317933,393.4,6.57,0.000,6.0
1697729245171,41.4657283,-8.4317933,393.4,6.57,0.000,7.0
1697729246172,41.4657283,-8.4317933,393.4,9.73,0.000,7.0
1697729247172,41.4657283,-8.4317933,393.4,9.73,0.000,7.0
1697729248172,41.4657283,-8.4317933,393.4,9.73,0.000,7.0
1697729249171,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729250172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729251172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729252172,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729253172,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729254171,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729255171,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729256172,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729257172,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729258172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729259171,41.4657283,-8.4317933,393.4,11.40,0.000,6.0
1697729260171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729261171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729262171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729263171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729264172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729265172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729266172,41.4657283,-8.4317933,393.4,11.40,0.000,9.0
1697729267171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729268172,41.4657283,-8.4317933,393.4,11.40,0.000,4.0
1697729269172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729270172,41.4657283,-8.4317933,393.4,6.55,0.000,7.0
1697729271171,41.4657283,-8.4317933,393.4,6.55,0.000,7.0
1697729272171,41.4657283,-8.4317933,393.4,6.55,0.000,7.0
1697729273171,41.4657283,-8.4317933,393.4,4.97,0.000,7.0
1697729274173,41.4657283,-8.4317933,393.4,4.97,0.000,7.0
1697729275172,41.4657283,-8.4317933,393.4,4.97,0.000,7.0
1697729276172,41.4657283,-8.4317933,393.4,9.77,0.000,7.0
1697729277172,41.4657283,-8.4317933,393.4,9.77,0.000,7.0
1697729278172,41.4657283,-8.4317933,393.4,9.77,0.000,7.0
1697729279172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729280172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729281171,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729282172,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729283171,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729284172,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729285172,41.4657283,-8.4317933,393.4,11.38,0.000,7.0
1697729286171,41.4657283,-8.4317933,393.4,11.38,0.000,7.0
1697729287172,41.4657283,-8.4317933,393.4,11.38,0.000,7.0
1697729288172,41.4657283,-8.4317933,393.4,11.38,0.000,38.0
1697729289172,41.4657283,-8.4317933,393.4,11.38,0.000,15.0
1697729290172,41.4657283,-8.4317933,393.4,11.38,0.000,7.0
1697729291172,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729292171,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729293172,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729294172,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729295172,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729296172,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729297172,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729298171,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729299171,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729300172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729301172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729302171,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729303172,41.4657283,-8.4317933,393.4,11.35,0.000,7.0
1697729304172,41.4657283,-8.4317933,393.4,11.35,0.000,7.0
1697729305172,41.4657283,-8.4317933,393.4,11.35,0.000,7.0
1697729306172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729307172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729308172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729309172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729310172,41.4657283,-8.4317933,393.4,11.40,0.000,6.0
1697729311172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729312172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729313172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729314171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729315172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729316171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729317171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729318172,41.4657283,-8.4317933,393.4,11.40,0.000,3.0
1697729319172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729320172,41.4657283,-8.4317933,393.4,11.40,0.000,8.0
1697729321171,41.4657283,-8.4317933,393.4,9.78,0.000,6.0
1697729322171,41.4657283,-8.4317933,393.4,9.78,0.000,7.0
1697729323172,41.4657283,-8.4317933,393.4,9.78,0.000,7.0
1697729324172,41.4657283,-8.4317933,393.4,9.73,0.000,7.0
1697729325172,41.4657283,-8.4317933,393.4,9.73,0.000,7.0
1697729326172,41.4657283,-8.4317933,393.4,9.73,0.000,7.0
1697729327172,41.4657283,-8.4317933,393.4,8.17,0.000,7.0
1697729328172,41.4657283,-8.4317933,393.4,8.17,0.000,7.0
1697729329171,41.4657283,-8.4317933,393.4,8.17,0.000,7.0
1697729330172,41.4657283,-8.4317933,393.4,8.17,0.000,6.0
1697729331172,41.4657283,-8.4317933,393.4,8.17,0.000,7.0
1697729332171,41.4657283,-8.4317933,393.4,8.17,0.000,7.0
1697729333172,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729334172,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729335171,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729336172,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729337171,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729338172,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729339171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729340171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729341172,41.4657283,-8.4317933,393.4,11.40,0.000,6.0
1697729342171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729343172,41.4657283,-8.4317933,393.4,11.40,0.000,6.0
1697729344172,41.4657283,-8.4317933,393.4,11.40,0.000,10.0
1697729345172,41.4657283,-8.4317933,393.4,11.38,0.000,14.0
1697729346172,41.4657283,-8.4317933,393.4,11.38,0.000,8.0
1697729347172,41.4657283,-8.4317933,393.4,11.38,0.000,8.0
1697729348172,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729349172,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729350172,41.4657283,-8.4317933,393.4,11.33,0.000,6.0
1697729351172,41.4657283,-8.4317933,393.4,11.35,0.000,7.0
1697729352172,41.4657283,-8.4317933,393.4,11.35,0.000,7.0
1697729353172,41.4657283,-8.4317933,393.4,11.35,0.000,7.0
1697729354171,41.4657283,-8.4317933,393.4,11.38,0.000,7.0
1697729355172,41.4657283,-8.4317933,393.4,11.38,0.000,7.0
1697729356172,41.4657283,-8.4317933,393.4,11.38,0.000,7.0
1697729357172,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729358172,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729359171,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729360171,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729361172,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729362171,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729363172,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729364172,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729365172,41.4657283,-8.4317933,393.4,11.37,0.000,6.0
1697729366171,41.4657283,-8.4317933,393.4,9.75,0.000,149.0
1697729367171,41.4657283,-8.4317933,393.4,9.75,0.000,6.0
1697729368171,41.4657283,-8.4317933,393.4,9.75,0.000,6.0
1697729369171,41.4657283,-8.4317933,393.4,9.70,0.000,7.0
1697729370171,41.4657283,-8.4317933,393.4,9.70,0.000,7.0
1697729371172,41.4657283,-8.4317933,393.4,9.70,0.000,6.0
1697729372171,41.4657283,-8.4317933,393.4,11.30,0.000,8.0
1697729373171,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729374172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729375172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729376172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729377171,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729378172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729379172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729380172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729381172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729382171,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729383172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729384172,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729385172,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729386172,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729387172,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729388171,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729389171,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729390172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729391172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729392172,41.4657283,-8.4317933,393.4,11.40,0.000,5.0
1697729393171,41.4657283,-8.4317933,393.4,11.38,0.000,6.0
1697729394171,41.4657283,-8.4317933,393.4,11.38,0.000,8.0
1697729395171,41.4657283,-8.4317933,393.4,11.38,0.000,8.0
1697729396172,41.4657283,-8.4317933,393.4,6.55,0.000,7.0
1697729397172,41.4657283,-8.4317933,393.4,6.55,0.000,7.0
1697729398172,41.4657283,-8.4317933,393.4,6.55,0.000,7.0
1697729399171,41.4657283,-8.4317933,393.4,6.52,0.000,7.0
1697729400172,41.4657283,-8.4317933,393.4,6.52,0.000,7.0
1697729401172,41.4657283,-8.4317933,393.4,6.52,0.000,7.0
1697729402172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729403172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729404172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729405172,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729406171,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729407172,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729408171,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729409172,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729410171,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729411172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729412172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729413172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729414171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729415172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729416172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729417172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729418172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729419171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729420171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729421172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729422172,41.4657283,-8.4317933,393.4,11.40,0.000,6.0
1697729423171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729424171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729425171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729426172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729427172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729428172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729429172,41.4657283,-8.4317933,393.4,11.42,0.000,7.0
1697729430172,41.4657283,-8.4317933,393.4,11.42,0.000,7.0
1697729431171,41.4657283,-8.4317933,393.4,11.42,0.000,7.0
1697729432172,41.4657283,-8.4317933,393.4,11.47,0.000,7.0
1697729433172,41.4657283,-8.4317933,393.4,11.47,0.000,14.0
1697729434171,41.4657283,-8.4317933,393.4,11.47,0.000,7.0
1697729435171,41.4657283,-8.4317933,393.4,11.47,0.000,4.0
1697729436172,41.4657283,-8.4317933,393.4,11.47,0.000,7.0
1697729437172,41.4657283,-8.4317933,393.4,11.47,0.000,8.0
1697729438172,41.4657283,-8.4317933,393.4,6.97,0.000,7.0
1697729439171,41.4657283,-8.4317933,393.4,6.97,0.000,7.0
1697729440171,41.4657283,-8.4317933,393.4,6.97,0.000,7.0
1697729441171,41.4657283,-8.4317933,393.4,3.77,0.000,7.0
1697729442172,41.4657283,-8.4317933,393.4,3.77,0.000,7.0
1697729443172,41.4657283,-8.4317933,393.4,3.77,0.000,7.0
1697729444172,41.4657283,-8.4317933,393.4,6.93,0.000,7.0
1697729445171,41.4657283,-8.4317933,393.4,6.93,0.000,7.0
1697729446172,41.4657283,-8.4317933,393.4,6.93,0.000,7.0
1697729447172,41.4657283,-8.4317933,393.4,10.07,0.000,7.0
1697729448172,41.4657283,-8.4317933,393.4,10.07,0.000,7.0
1697729449172,41.4657283,-8.4317933,393.4,10.07,0.000,7.0
1697729450172,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729451172,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729452172,41.4657283,-8.4317933,393.4,11.33,0.000,7.0
1697729453172,41.4657283,-8.4317933,393.4,11.38,0.000,7.0
1697729454172,41.4657283,-8.4317933,393.4,11.38,0.000,7.0
1697729455172,41.4657283,-8.4317933,393.4,11.38,0.000,7.0
1697729456172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729457171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729458171,41.4657283,-8.4317933,393.4,11.40,0.000,8.0
1697729459171,41.4657283,-8.4317933,393.4,11.38,0.000,8.0
1697729460172,41.4657283,-8.4317933,393.4,11.38,0.000,5.0
1697729461172,41.4657283,-8.4317933,393.4,11.38,0.000,12.0
1697729462172,41.4657283,-8.4317933,393.4,6.88,0.000,6.0
1697729463172,41.4657283,-8.4317933,393.4,6.88,0.000,7.0
1697729464172,41.4657283,-8.4317933,393.4,6.88,0.000,7.0
1697729465172,41.4657283,-8.4317933,393.4,2.18,0.000,7.0
1697729466172,41.4657283,-8.4317933,393.4,2.18,0.000,7.0
1697729467171,41.4657283,-8.4317933,393.4,2.18,0.000,7.0
1697729468172,41.4657283,-8.4317933,393.4,3.52,0.000,7.0
1697729469171,41.4657283,-8.4317933,393.4,3.52,0.000,7.0
1697729470172,41.4657283,-8.4317933,393.4,3.52,0.000,7.0
1697729471172,41.4657283,-8.4317933,393.4,8.18,0.000,7.0
1697729472172,41.4657283,-8.4317933,393.4,8.18,0.000,7.0
1697729473172,41.4657283,-8.4317933,393.4,8.18,0.000,7.0
1697729474172,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729475172,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729476171,41.4657283,-8.4317933,393.4,11.32,0.000,7.0
1697729477172,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729478171,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729479172,41.4657283,-8.4317933,393.4,11.37,0.000,7.0
1697729480172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729481171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729482172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729483172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729484172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729485172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729486171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729487172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729488172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729489172,41.4657283,-8.4317933,393.4,11.40,0.000,10.0
1697729490171,41.4657283,-8.4317933,393.4,11.40,0.000,4.0
1697729491172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729492171,41.4657283,-8.4317933,393.4,6.87,0.000,7.0
1697729493172,41.4657283,-8.4317933,393.4,6.87,0.000,7.0
1697729494172,41.4657283,-8.4317933,393.4,6.87,0.000,7.0
1697729495171,41.4657283,-8.4317933,393.4,3.65,0.000,7.0
1697729496171,41.4657283,-8.4317933,393.4,3.65,0.000,7.0
1697729497172,41.4657283,-8.4317933,393.4,3.65,0.000,7.0
1697729498172,41.4657283,-8.4317933,393.4,8.13,0.000,7.0
1697729499171,41.4657283,-8.4317933,393.4,8.13,0.000,7.0
1697729500172,41.4657283,-8.4317933,393.4,8.13,0.000,7.0
1697729501172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729502172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729503171,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729504171,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729505171,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729506172,41.4657283,-8.4317933,393.4,11.30,0.000,7.0
1697729507171,41.4657283,-8.4317933,393.4,11.35,0.000,7.0
1697729508172,41.4657283,-8.4317933,393.4,11.35,0.000,7.0
1697729509172,41.4657283,-8.4317933,393.4,11.35,0.000,7.0
1697729510172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729511172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729512172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729513172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729514171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729515172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729516171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729517171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729518172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729519172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729520171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729521171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729522171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729523172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729524171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729525171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729526171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729527172,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729528171,41.4657283,-8.4317933,393.4,11.40,0.000,7.0
1697729529172,41.4657283,-8.4317933,393.4,11.40,0.000,5.0
1697729530172,41.4657283,-8.4317933,393.4,11.40,0.000,5.0
1697729531172,41.4657283,-8.4317933,393.4,9.77,0.000,7.0
1697729532171,41.4657283,-8.4317933,393.4,9.77,0.000,7.0
1697729533172,41.4657283,-8.4317933,393.4,9.77,0.000,6.0
1697729534171,41.4657283,-8.4317933,393.4,8.13,0.000,8.0
1697729535171,41.4657283,-8.4317933,393.4,8.13,0.000,9.0
1697729536172,41.4657283,-8.4317933,393.4,8.13,0.000,11.0
1697729537172,41.4657421,-8.4317532,385.1,9.75,0.000,12.0
1697729538172,41.4657421,-8.4317532,385.1,9.75,0.000,24.0
1697729539171,41.4657421,-8.4317532,385.1,9.75,0.000,11.0
1697729540172,41.4657114,-8.4317696,385.0,11.42,0.898,10.0
1697729541171,41.4657114,-8.4317696,385.0,11.42,0.898,7.0
1697729542171,41.4657114,-8.4317696,385.0,11.42,0.898,7.0
1697729543171,41.4656305,-8.4317851,386.8,11.73,0.064,8.0
1697729544172,41.4656305,-8.4317851,386.8,11.73,0.064,8.0
1697729545172,41.4656305,-8.4317851,386.8,11.73,0.064,5.0
1697729546172,41.4655377,-8.4317683,389.5,12.18,1.486,10.0
1697729547172,41.4655377,-8.4317683,389.5,12.18,1.486,7.0
1697729548172,41.4655377,-8.4317683,389.5,12.18,1.486,7.0
1697729549171,41.4654444,-8.4317338,392.0,12.63,2.277,8.0
1697729550172,41.4654444,-8.4317338,392.0,12.63,2.277,10.0
1697729551192,41.4654444,-8.4317338,392.0,12.63,2.277,10.0
1697729552192,41.4653675,-8.4317044,393.9,13.35,2.321,9.0
1697729553192,41.4653675,-8.4317044,393.9,13.35,2.321,9.0
1697729554192,41.4653675,-8.4317044,393.9,13.35,2.321,9.0
1697729555192,41.4653014,-8.4316838,397.1,14.23,2.160,7.0
1697729556194,41.4653014,-8.4316838,397.1,14.23,2.160,9.0
1697729557191,41.4653014,-8.4316838,397.1,14.23,2.160,10.0
1697729558192,41.4652493,-8.4316611,399.2,13.25,2.018,12.0
